,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),PET,QObs(mm/d),mean_temp,month_index,year,month,tmean,user_data,weather_label
1981-02-05,34905.59,0.0,245.44,0.0,-9.33,-20.34,124.42,0.2832,1.6808,-14.835,2,1981,2,-14.835,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1981-02-06,35055.52,0.0,245.05,0.0,-9.31,-20.01,129.81,0.295,1.3478,-14.66,2,1981,2,-14.66,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1981-02-07,35251.2,0.0,241.17,0.0,-5.69,-15.89,177.97,0.3488,1.0782,-10.790000000000001,2,1981,2,-10.790000000000001,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1981-02-08,35329.3,2.43,221.96,0.0,-2.07,-12.28,240.0,0.4051,0.9514,-7.175,2,1981,2,-7.175,"Enough rain fell to give the plants a good drink. The river flowed gently, enough to keep the water clear.",dry
1981-02-09,35596.8,12.08,107.06,0.0,0.14,-5.3,415.92,0.4625,0.8562,-2.58,2,1981,2,-2.58,"The rain came down hard, flooding the usual spots. The river flowed gently, enough to keep the water clear.",wet
1981-02-10,35601.23,0.0,319.1,0.0,-2.2,-17.18,159.93,0.4076,0.7928,-9.69,2,1981,2,-9.69,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1981-02-11,35942.4,8.88,255.83,0.0,2.1,-15.03,186.49,0.4396,0.9514,-6.465,2,1981,2,-6.465,"It rained quite heavily, leaving deep puddles around. With a quiet pace, the river meandered gently along.",moderate
1981-02-12,35942.4,24.17,275.3,0.0,11.47,-9.28,302.27,0.5638,7.4524,1.0950000000000006,2,1981,2,1.0950000000000006,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",wet
1981-02-13,36288.0,0.0,293.98,0.0,-7.69,-19.63,131.44,0.3941,8.8795,-13.66,2,1981,2,-13.66,Skies were clear all day; no rain touched the ground. The river rushed past with powerful currents.,dry
1981-02-14,36288.0,0.0,315.31,0.0,-5.43,-18.4,144.69,0.4392,5.9302,-11.915,2,1981,2,-11.915,"Skies were clear all day; no rain touched the ground. It flowed fast today, with strong, surging energy.",dry
1981-02-15,36633.59,0.0,269.11,0.0,-3.58,-13.57,201.72,0.4881,4.1226,-8.575,2,1981,2,-8.575,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1981-02-16,36633.59,0.0,279.43,0.0,-1.47,-11.61,256.7,0.5533,3.0127,-6.54,2,1981,2,-6.54,"Not a drop of rain today; it feels like the area could use some moisture. A fast-moving river today, splashing along with vigor.",dry
1981-02-17,36979.2,0.0,355.52,0.0,9.21,-6.2,381.81,0.774,2.3784,1.5050000000000003,2,1981,2,1.5050000000000003,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1981-02-18,36983.62,0.0,310.72,0.0,11.23,-0.78,577.63,0.9081,2.0613,5.2250000000000005,2,1981,2,5.2250000000000005,"Skies were clear all day; no rain touched the ground. The river was lively today, flowing with moderate energy.",dry
1981-02-19,37324.8,0.0,308.23,0.0,8.68,-2.81,496.3,0.8646,1.9662,2.9349999999999996,2,1981,2,2.9349999999999996,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1981-02-20,37402.91,4.07,256.01,0.0,10.68,-1.33,553.69,0.8761,2.3784,4.675,2,1981,2,4.675,"The rain poured down heavily, soaking everything in sight. A steady, noticeable flow in the river brought life to the scene.",moderate
1981-02-21,37670.41,11.65,104.66,0.0,7.02,2.66,741.51,0.7086,6.6596,4.84,2,1981,2,4.84,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",wet
1981-02-22,37820.34,4.76,123.63,0.0,6.36,1.37,669.41,0.7249,11.7019,3.865,2,1981,2,3.865,"The rain poured down heavily, soaking everything in sight. A fast-moving river today, splashing along with vigor.",moderate
1981-02-23,38016.03,0.0,257.11,0.0,6.36,-1.86,536.57,0.8906,8.7209,2.25,2,1981,2,2.25,"With no rain around, everything seems a bit dusty. It flowed fast today, with strong, surging energy.",dry
1981-02-24,38325.66,0.0,341.5,0.0,9.68,-2.34,512.14,1.0548,6.0888,3.67,2,1981,2,3.67,Not a drop of rain today; it feels like the area could use some moisture. The river rushed past with powerful currents.,dry
1981-02-25,38361.61,0.0,239.24,0.0,6.71,-0.67,586.37,0.9295,4.5983,3.02,2,1981,2,3.02,"Skies were clear all day; no rain touched the ground. A fast-moving river today, splashing along with vigor.",dry
1981-02-26,38707.21,0.0,124.68,0.0,2.7,-0.75,580.93,0.6925,3.8689,0.9750000000000001,2,1981,2,0.9750000000000001,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1981-02-27,38707.21,8.27,97.02,0.0,1.91,-1.56,547.58,0.6293,3.3298,0.17499999999999993,2,1981,2,0.17499999999999993,"It rained quite heavily, leaving deep puddles around. It flowed fast today, with strong, surging energy.",moderate
1981-02-28,39052.8,0.0,322.44,0.0,4.02,-5.56,410.88,0.9826,2.7273,-0.77,2,1981,2,-0.77,"Skies were clear all day; no rain touched the ground. A fast-moving river today, splashing along with vigor.",dry
1981-03-01,39052.8,6.86,244.96,0.0,4.56,-5.0,418.3,0.8853,2.3467,-0.2200000000000002,3,1981,3,-0.2200000000000002,"The rain came down hard, flooding the usual spots. A steady, noticeable flow in the river brought life to the scene.",moderate
1981-03-02,39398.41,0.0,194.52,0.0,1.49,-3.54,469.89,0.8025,1.9979,-1.025,3,1981,3,-1.025,"With no rain around, everything seems a bit dusty. A steady, noticeable flow in the river brought life to the scene.",dry
1981-03-03,39398.41,3.29,302.35,0.0,3.01,-7.32,354.83,0.9484,1.7759,-2.1550000000000002,3,1981,3,-2.1550000000000002,"Some steady rain brought a refreshing feel to the surroundings. The river seemed vibrant, moving along with moderate strength.",dry
1981-03-04,39744.0,0.0,375.66,0.0,-2.59,-12.98,222.6,0.8855,1.649,-7.785,3,1981,3,-7.785,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1981-03-05,39748.42,0.0,427.01,0.0,-0.21,-13.03,221.35,1.0068,1.5381,-6.62,3,1981,3,-6.62,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1981-03-06,40089.58,3.3,341.43,0.0,3.35,-9.09,306.19,1.0348,1.4271,-2.87,3,1981,3,-2.87,"Some steady rain brought a refreshing feel to the surroundings. The river seemed vibrant, moving along with moderate strength.",dry
1981-03-07,40435.21,2.34,135.15,0.0,2.15,-1.29,554.3,0.7757,1.3636,0.42999999999999994,3,1981,3,0.42999999999999994,"Some steady rain brought a refreshing feel to the surroundings. A healthy flow in the river, moving at a balanced pace.",dry
1981-03-08,40435.21,0.0,241.09,0.0,2.25,-3.16,484.68,0.9951,1.3002,-0.45500000000000007,3,1981,3,-0.45500000000000007,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1981-03-09,40780.81,0.0,242.01,0.0,2.57,-2.79,498.54,1.0273,1.2368,-0.1100000000000001,3,1981,3,-0.1100000000000001,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1981-03-10,40780.81,1.29,254.78,0.0,1.79,-3.71,463.13,1.0349,1.1892,-0.96,3,1981,3,-0.96,"A few sprinkles were enough to dampen the earth a little. The river seemed vibrant, moving along with moderate strength.",dry
1981-03-11,41126.39,0.0,418.09,0.0,0.98,-9.5,299.41,1.2384,1.1575,-4.26,3,1981,3,-4.26,"Not a drop of rain today; it feels like the area could use some moisture. A steady, noticeable flow in the river brought life to the scene.",dry
1981-03-12,41126.39,0.0,445.76,0.0,2.03,-9.53,299.07,1.33,1.1416,-3.75,3,1981,3,-3.75,"Skies were clear all day; no rain touched the ground. A steady, noticeable flow in the river brought life to the scene.",dry
1981-03-13,41471.99,1.17,452.22,0.0,2.44,-9.04,309.18,1.393,1.0941,-3.3,3,1981,3,-3.3,"Barely any rain fell; it just barely dampened the ground. A healthy flow in the river, moving at a balanced pace.",dry
1981-03-14,41550.07,2.46,395.65,0.0,4.98,-6.3,383.83,1.4239,1.0465,-0.6599999999999997,3,1981,3,-0.6599999999999997,"Enough rain fell to give the plants a good drink. The river was lively today, flowing with moderate energy.",dry
1981-03-15,41817.58,0.0,456.11,0.0,-1.5,-12.26,241.45,1.2687,1.0592,-6.88,3,1981,3,-6.88,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1981-03-16,42163.21,2.05,438.22,0.0,1.88,-10.58,272.74,1.3706,1.0973,-4.35,3,1981,3,-4.35,"The rain today was steady but not overwhelming, just enough to freshen things up. A healthy flow in the river, moving at a balanced pace.",dry
1981-03-17,42163.21,0.0,465.75,0.0,-1.56,-12.38,241.11,1.3235,1.0433,-6.970000000000001,3,1981,3,-6.970000000000001,"Skies were clear all day; no rain touched the ground. A steady, noticeable flow in the river brought life to the scene.",dry
1981-03-18,42508.81,2.35,273.25,0.0,-7.57,-13.16,224.16,0.8227,0.8657,-10.365,3,1981,3,-10.365,"A decent rainfall that left the ground well-soaked. The river moved along quietly, with a gentle, relaxed flow.",dry
1981-03-19,42508.81,0.0,294.26,0.0,-6.76,-12.11,240.0,0.9063,0.7611,-9.434999999999999,3,1981,3,-9.434999999999999,"A completely dry day—no signs of rain. The river flowed gently, enough to keep the water clear.",dry
1981-03-20,42854.41,0.0,465.56,0.0,-0.52,-10.34,273.14,1.4711,0.7801,-5.43,3,1981,3,-5.43,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1981-03-21,42854.41,0.75,331.98,0.0,0.99,-5.21,415.06,1.3495,0.7326,-2.11,3,1981,3,-2.11,Barely any rain fell; it just barely dampened the ground. A smooth and gentle flow was visible in the river today.,dry
1981-03-22,43200.0,0.0,510.85,0.0,3.01,-8.6,319.06,1.7806,0.723,-2.795,3,1981,3,-2.795,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1981-03-23,43545.59,0.0,552.4,0.0,6.16,-9.04,307.57,1.9827,0.7104,-1.4399999999999995,3,1981,3,-1.4399999999999995,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1981-03-24,43545.59,0.0,555.2,0.0,8.54,-7.32,350.45,2.1551,0.7643,0.6099999999999994,3,1981,3,0.6099999999999994,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1981-03-25,43891.18,0.0,519.12,0.0,7.96,-4.7,438.26,2.2035,0.7992,1.63,3,1981,3,1.63,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1981-03-26,43891.18,0.0,548.84,0.0,6.28,-8.08,322.94,2.0909,0.777,-0.8999999999999999,3,1981,3,-0.8999999999999999,"With no rain around, everything seems a bit dusty. A smooth and gentle flow was visible in the river today.",dry
1981-03-27,44236.83,0.0,551.4,0.0,9.74,-5.18,421.77,2.3917,0.8943,2.2800000000000002,3,1981,3,2.2800000000000002,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1981-03-28,44236.83,0.0,540.17,0.0,7.06,-6.79,360.7,2.2065,0.8404,0.1349999999999998,3,1981,3,0.1349999999999998,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1981-03-29,44582.41,0.18,517.45,0.0,10.66,-2.61,505.14,2.4973,0.9292,4.025,3,1981,3,4.025,"Skies were clear all day; no rain touched the ground. The river flowed gently, enough to keep the water clear.",dry
1981-03-30,44849.9,0.71,510.12,0.0,15.5,1.25,650.95,2.8637,1.4144,8.375,3,1981,3,8.375,"Barely any rain fell; it just barely dampened the ground. The river was lively today, flowing with moderate energy.",dry
1981-03-31,44928.0,5.21,365.22,0.0,16.0,4.07,821.05,2.4162,2.5243,10.035,3,1981,3,10.035,"It rained quite heavily, leaving deep puddles around. The river moved swiftly, carrying debris in its strong currents.",moderate
1981-04-01,45273.6,0.0,357.92,0.0,7.85,0.4,628.77,2.0217,2.7051,4.125,4,1981,4,4.125,A completely dry day—no signs of rain. The river rushed past with powerful currents.,dry
1981-04-02,45273.6,14.91,190.83,0.0,6.04,1.13,662.55,1.3161,3.9006,3.585,4,1981,4,3.585,"The rain poured down heavily, soaking everything in sight. The river moved swiftly, carrying debris in its strong currents.",wet
1981-04-03,45619.2,5.39,355.87,0.0,7.94,-2.7,504.04,1.9223,5.074,2.62,4,1981,4,2.62,"The rain came down hard, flooding the usual spots. It flowed fast today, with strong, surging energy.",moderate
1981-04-04,45619.2,0.0,546.03,0.0,16.38,1.69,680.55,3.2533,3.9958,9.035,4,1981,4,9.035,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1981-04-05,45964.83,1.32,378.74,0.0,15.93,7.43,1034.4,2.8,3.5835,11.68,4,1981,4,11.68,"The rain was so light, it hardly made a difference. The river rushed past with powerful currents.",dry
1981-04-06,45964.83,5.98,372.97,0.0,12.02,0.29,623.02,2.2911,4.1543,6.154999999999999,4,1981,4,6.154999999999999,"The rain came down hard, flooding the usual spots. A fast-moving river today, splashing along with vigor.",moderate
1981-04-07,46310.42,0.0,354.12,0.0,4.43,-2.65,503.08,1.8884,3.4567,0.8899999999999999,4,1981,4,0.8899999999999999,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1981-04-08,46577.91,0.0,531.51,0.0,11.31,-1.98,531.29,2.914,2.8097,4.665,4,1981,4,4.665,"With no rain around, everything seems a bit dusty. The river moved swiftly, carrying debris in its strong currents.",dry
1981-04-09,46655.98,0.0,540.57,0.0,18.95,4.09,781.62,3.6533,2.4704,11.52,4,1981,4,11.52,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1981-04-10,47001.59,3.35,418.15,0.0,17.86,2.36,718.5,2.8993,2.5402,10.11,4,1981,4,10.11,"Some steady rain brought a refreshing feel to the surroundings. A fast-moving river today, splashing along with vigor.",dry
1981-04-11,47001.59,0.0,496.79,0.0,12.93,0.83,645.05,3.0643,2.3277,6.88,4,1981,4,6.88,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1981-04-12,47347.21,0.0,540.97,0.0,13.0,-1.13,557.66,3.1853,2.0581,5.9350000000000005,4,1981,4,5.9350000000000005,"Skies were clear all day; no rain touched the ground. A steady, noticeable flow in the river brought life to the scene.",dry
1981-04-13,47347.21,0.0,558.39,0.0,8.28,-6.43,370.83,2.7589,1.8171,0.9249999999999998,4,1981,4,0.9249999999999998,"Not a drop of rain today; it feels like the area could use some moisture. A healthy flow in the river, moving at a balanced pace.",dry
1981-04-14,47692.81,0.0,572.77,0.0,10.51,-5.36,411.27,3.0113,1.649,2.5749999999999997,4,1981,4,2.5749999999999997,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1981-04-15,47692.81,12.33,418.45,0.0,6.3,-8.04,332.58,2.0958,2.3182,-0.8699999999999997,4,1981,4,-0.8699999999999997,"A strong rainfall today, making the landscape feel lush and saturated. A steady, noticeable flow in the river brought life to the scene.",wet
1981-04-16,48038.4,0.0,463.16,0.0,0.07,-10.05,287.7,1.987,2.0423,-4.99,4,1981,4,-4.99,"Not a drop of rain today; it feels like the area could use some moisture. The river seemed vibrant, moving along with moderate strength.",dry
1981-04-17,48074.34,0.0,478.14,0.0,4.97,-5.91,393.22,2.4299,1.7791,-0.4700000000000002,4,1981,4,-0.4700000000000002,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1981-04-18,48383.98,2.19,381.22,0.0,10.75,1.19,670.23,2.5876,1.9154,5.97,4,1981,4,5.97,"A decent rainfall that left the ground well-soaked. A steady, noticeable flow in the river brought life to the scene.",dry
1981-04-19,48579.62,8.34,396.22,0.0,11.35,-1.84,537.04,2.5447,2.7685,4.755,4,1981,4,4.755,"The rain poured down heavily, soaking everything in sight. A fast-moving river today, splashing along with vigor.",moderate
1981-04-20,48729.6,0.0,526.84,0.0,9.8,-3.33,477.62,3.0532,2.2104,3.2350000000000003,4,1981,4,3.2350000000000003,"Skies were clear all day; no rain touched the ground. The river seemed vibrant, moving along with moderate strength.",dry
1981-04-21,48997.08,3.99,352.12,0.0,3.8,-5.93,394.79,1.9369,2.0391,-1.065,4,1981,4,-1.065,"The rain poured down heavily, soaking everything in sight. The river seemed vibrant, moving along with moderate strength.",dry
1981-04-22,49075.16,0.0,416.0,0.0,1.63,-7.2,353.95,2.0805,1.6808,-2.785,4,1981,4,-2.785,"A completely dry day—no signs of rain. The river was lively today, flowing with moderate energy.",dry
1981-04-23,49416.37,0.0,507.63,0.0,6.85,-4.85,429.59,2.8216,1.4619,1.0,4,1981,4,1.0,"Not a drop of rain today; it feels like the area could use some moisture. A steady, noticeable flow in the river brought life to the scene.",dry
1981-04-24,49420.8,7.3,415.89,0.0,14.41,0.26,620.32,2.9642,1.4841,7.335,4,1981,4,7.335,"It rained quite heavily, leaving deep puddles around. A steady, noticeable flow in the river brought life to the scene.",moderate
